Team ID,Team Name,League,Player ID,Player Name,Position,Position Rank,Height,Weight,overall_rating,potential_rating,stat
418,FC St. Gallen 1879,Swiss Super League,17,Leonhard Münst,Center Midfielder,#13,72,168,61,75,"1,626"
418,FC St. Gallen 1879,Swiss Super League,18,C. Witzig,Center Attacking Midfielder,#37,61.2,152,61,72,"1,685"
418,FC St. Gallen 1879,Swiss Super League,19,Ricardo Alves,Left Midfielder,#28,69.6,132,61,71,"1,593"
418,FC St. Gallen 1879,Swiss Super League,20,Isaac Schmidt,Right Midfielder,#33,69.6,150,61,70,"1,629"
418,FC St. Gallen 1879,Swiss Super League,21,A. Kräuchi,Left Midfielder,#29,70.8,159,60,67,"1,557"
418,FC St. Gallen 1879,Swiss Super League,22,David Jacovic,Center Midfielder,#32,73.2,168,60,66,"1,550"
418,FC St. Gallen 1879,Swiss Super League,23,S. Guidotti,Center Midfielder,#34,73.2,165,59,68,"1,509"
418,FC St. Gallen 1879,Swiss Super League,24,Patrick Sutter,Right Midfielder,#30,69.6,159,59,66,"1,579"
418,FC St. Gallen 1879,Swiss Super League,25,Michael Kempter,Left Back,#24,61.32,165,58,58,"1,463"
418,FC St. Gallen 1879,Swiss Super League,26,Alessio Besio,Striker,#31,73.2,176,57,77,"1,430"
418,FC St. Gallen 1879,Swiss Super League,27,Edis Bytyqi,Center Attacking Midfielder,#59,70.8,161,54,69,"1,480"
418,FC St. Gallen 1879,Swiss Super League,28,Bela Dumrath,Goalkeeper,#35,78,201,53,69,865
419,Ümraniyespor,Turkish Süper Lig,1,Umut Nayir,Striker,#18,75.6,165,70,70,"1,608"
419,Ümraniyespor,Turkish Süper Lig,2,Ermir Lenjani,Left Wing Back,#3,70.8,154,69,69,"1,931"
419,Ümraniyespor,Turkish Süper Lig,3,Y. Del Valle,Right Wing,#28,69.6,165,69,69,"1,799"
419,Ümraniyespor,Turkish Süper Lig,4,Geraldo,Center Attacking Midfielder,#29,68.4,139,69,69,"1,820"
419,Ümraniyespor,Turkish Süper Lig,5,Isaac Sackey,Center Back,#5,75.6,194,69,69,"1,698"
419,Ümraniyespor,Turkish Süper Lig,6,Allyson,Center Back,#33,73.2,170,69,69,"1,605"
419,Ümraniyespor,Turkish Süper Lig,7,V. Gheorghe,Right Midfielder,#7,70.8,143,68,69,"1,829"
419,Ümraniyespor,Turkish Süper Lig,8,M. Mimaroğlu,Left Midfielder,#10,61.2,161,68,68,"1,772"
419,Ümraniyespor,Turkish Süper Lig,9,Kartal Yılmaz,Center Defensive Midfielder,#6,61.2,148,67,77,"1,868"
419,Ümraniyespor,Turkish Süper Lig,10,Adel Bettaieb,Striker,#27,72,172,67,70,"1,531"
419,Ümraniyespor,Turkish Süper Lig,11,Strahil Popov,Right Back,#21,73.2,170,67,67,"1,785"
419,Ümraniyespor,Turkish Süper Lig,12,Durel Avounou,Striker,#14,61.2,157,66,70,"1,832"
419,Ümraniyespor,Turkish Süper Lig,13,Antonio Mršić,Center Attacking Midfielder,#39,74.4,176,66,66,"1,760"
419,Ümraniyespor,Turkish Süper Lig,14,Oğuz Gürbulak,Center Attacking Midfielder,#20,61.2,154,66,66,"1,823"
419,Ümraniyespor,Turkish Süper Lig,15,Tomislav Glumac,Center Back,#44,76.8,190,66,66,"1,512"
419,Ümraniyespor,Turkish Süper Lig,16,Nika Gagnidze,Center Midfielder,#30,61.32,165,65,74,"1,803"
419,Ümraniyespor,Turkish Süper Lig,17,Onur Ayık,Right Midfielder,#11,61.32,170,65,65,"1,671"
419,Ümraniyespor,Turkish Süper Lig,18,T. Hacımustafaoğlu,Striker,#88,61.32,176,64,69,"1,795"
419,Ümraniyespor,Turkish Süper Lig,19,Orkun Özdemir,Goalkeeper,#13,79.2,198,64,67,896
419,Ümraniyespor,Turkish Süper Lig,20,S. Kırıntılı,Goalkeeper,#1,73.2,172,64,64,"1,103"
419,Ümraniyespor,Turkish Süper Lig,21,Mert Yılmaz,Right Back,#2,70.8,148,63,68,"1,704"
419,Ümraniyespor,Turkish Süper Lig,22,Onur Atasayar,Left Back,#16,72,163,63,63,"1,702"
419,Ümraniyespor,Turkish Süper Lig,23,Emre Nefiz,Center Attacking Midfielder,#17,61.2,154,62,63,"1,710"
419,Ümraniyespor,Turkish Süper Lig,24,Serkan Göksu,Center Midfielder,#8,72,176,62,62,"1,701"
419,Ümraniyespor,Turkish Süper Lig,25,Mustafa Eser,Center Back,#4,73.2,170,61,71,"1,413"
419,Ümraniyespor,Turkish Süper Lig,26,F. Şanlıtürk,Center Attacking Midfielder,#23,61.32,154,61,70,"1,639"
419,Ümraniyespor,Turkish Süper Lig,27,Anıl Demir,Goalkeeper,#12,75.6,181,51,56,759
420,Blackpool,English League Championship,1,Jerry Yates,Striker,#9,72,176,70,73,"1,745"
420,Blackpool,English League Championship,2,Marvin Ekpiteta,Center Back,#21,76.8,185,69,71,"1,517"
420,Blackpool,English League Championship,3,Ian Poveda,Left Midfielder,#26,67.2,141,68,76,"1,565"
420,Blackpool,English League Championship,4,Keshi Anderson,Left Midfielder,#10,70.8,157,68,68,"1,779"
420,Blackpool,English League Championship,5,Chris Maxwell,Goalkeeper,#1,73.2,163,68,68,"1,119"
420,Blackpool,English League Championship,6,Kenny Dougall,Center Defensive Midfielder,#12,72,174,68,68,"1,832"
420,Blackpool,English League Championship,7,Charlie Patino,Center Midfielder,#28,72,165,67,85,"1,748"
420,Blackpool,English League Championship,8,Theo Corbeanu,Left Midfielder,#25,74.4,170,67,79,"1,707"
420,Blackpool,English League Championship,9,J. Lawrence-Gabriel,Right Back,#4,61.2,165,67,74,"1,664"
420,Blackpool,English League Championship,10,Shayne Lavery,Striker,#19,72,161,67,73,"1,662"
420,Blackpool,English League Championship,11,Callum Connolly,Center Back,#2,72,154,67,72,"1,791"
420,Blackpool,English League Championship,12,J. Thorniley,Center Back,#34,61.32,174,67,71,"1,576"
420,Blackpool,English League Championship,13,James Husband,Center Back,#3,61.2,143,67,67,"1,767"
420,Blackpool,English League Championship,14,Luke Garbutt,Left Back,#29,61.2,161,67,67,"1,826"
420,Blackpool,English League Championship,15,Callum Wright,Center Attacking Midfielder,#24,72,159,66,75,"1,803"
420,Blackpool,English League Championship,16,CJ Hamilton,Right Midfielder,#22,73.2,163,66,66,"1,780"
420,Blackpool,English League Championship,17,Kevin Stewart,Center Defensive Midfielder,#6,61.32,161,66,66,"1,690"
420,Blackpool,English League Championship,18,Rhys Williams,Center Back,#15,78,168,65,79,"1,521"
420,Blackpool,English League Championship,19,Lewis Fiorini,Center Attacking Midfielder,#8,61.2,150,65,77,"1,758"
420,Blackpool,English League Championship,20,Daniel Grimshaw,Goalkeeper,#32,73.2,170,65,71,"1,158"
420,Blackpool,English League Championship,21,Gary Madine,Striker,#14,76.8,165,65,65,"1,607"
420,Blackpool,English League Championship,22,D. Thompson,Left Wing Back,#23,72,165,64,73,"1,604"
420,Blackpool,English League Championship,23,Jake Beesley,Striker,#18,74.4,168,64,67,"1,616"
420,Blackpool,English League Championship,24,Sonny Carey,Center Attacking Midfielder,#16,72,163,63,72,"1,595"
420,Blackpool,English League Championship,25,Stuart Moore,Goalkeeper,#13,76.8,159,59,62,"1,152"
420,Blackpool,English League Championship,26,Zak Emmerson,Center Forward,#27,61.32,154,56,75,"1,345"
420,Blackpool,English League Championship,27,Bradley Holmes,Striker,#38,72,168,54,68,"1,302"
420,Blackpool,English League Championship,28,Luke Mariette,Center Attacking Midfielder,#37,72,168,53,73,"1,423"
420,Blackpool,English League Championship,29,Jack Moore,Right Back,#41,61.2,154,52,67,"1,353"
421,SC Cambuur,Holland Eredivisie,1,Alex Bangura,Left Wing Back,#16,72,150,69,76,"1,666"
421,SC Cambuur,Holland Eredivisie,2,M. Hoedemakers,Center Midfielder,#6,61.32,165,69,75,"1,845"
421,SC Cambuur,Holland Eredivisie,3,Robin Maulun,Center Attacking Midfielder,#20,70.8,148,69,72,"1,811"
421,SC Cambuur,Holland Eredivisie,4,S. van der Water,Left Midfielder,#11,72,163,69,70,"1,754"
421,SC Cambuur,Holland Eredivisie,5,Felix Mambimbi,Left Wing,#7,68.4,141,68,76,"1,651"
421,SC Cambuur,Holland Eredivisie,6,Jamie Jacobs,Center Attacking Midfielder,#8,72,163,68,72,"1,843"
421,SC Cambuur,Holland Eredivisie,7,João Virgínia,Goalkeeper,#1,76.8,185,66,74,"1,012"
421,SC Cambuur,Holland Eredivisie,8,D. van Kaam,Center Midfielder,#21,70.8,154,66,72,"1,780"
421,SC Cambuur,Holland Eredivisie,9,Doke Schmidt,Right Back,#5,61.2,161,66,66,"1,727"
421,SC Cambuur,Holland Eredivisie,10,C. Mac-Intosch,Center Back,#3,61.32,172,66,66,"1,621"
421,SC Cambuur,Holland Eredivisie,11,S. van Wermeskerken,Right Back,#24,61.2,159,66,66,"1,690"
421,SC Cambuur,Holland Eredivisie,12,Leon Bergsma,Center Back,#4,73.2,159,65,69,"1,579"
421,SC Cambuur,Holland Eredivisie,13,David Sambissa,Right Wing,#18,61.2,154,65,65,"1,707"
421,SC Cambuur,Holland Eredivisie,14,M. Paulissen,Center Attacking Midfielder,#10,73.2,176,65,65,"1,741"
421,SC Cambuur,Holland Eredivisie,15,Michael Breij,Right Wing,#14,61.32,159,65,65,"1,713"
421,SC Cambuur,Holland Eredivisie,16,Remco Balk,Right Midfielder,#30,70.8,143,64,74,"1,529"
421,SC Cambuur,Holland Eredivisie,17,Marco Tol,Center Back,#15,74.4,179,64,70,"1,427"
421,SC Cambuur,Holland Eredivisie,18,R. Uldriķis,Striker,#28,79.2,203,64,69,"1,560"
421,SC Cambuur,Holland Eredivisie,19,Robbin Ruiter,Goalkeeper,#12,78,172,64,64,"1,131"
421,SC Cambuur,Holland Eredivisie,20,Tom Boere,Striker,#9,72,172,64,64,"1,662"
421,SC Cambuur,Holland Eredivisie,21,Sekou Sylla,Left Back,#27,61.32,143,63,70,"1,510"
421,SC Cambuur,Holland Eredivisie,22,J. ter Heide,Center Defensive Midfielder,#2,69.6,143,63,69,"1,592"
421,SC Cambuur,Holland Eredivisie,23,Floris Smand,Center Back,#33,73.2,176,62,71,"1,369"
421,SC Cambuur,Holland Eredivisie,24,J. van der Meer,Center Back,#22,72,163,62,70,"1,332"
421,SC Cambuur,Holland Eredivisie,25,Maxim Gullit,Center Back,#23,75.6,179,60,70,"1,455"
421,SC Cambuur,Holland Eredivisie,26,Milan Smit,Striker,#39,61.32,163,60,70,"1,499"
421,SC Cambuur,Holland Eredivisie,27,Brett Minnema,Goalkeeper,#31,76.8,176,56,67,806
422,Barracas Central,Argentina Primera División,1,C. Colmán,Striker,#35,73.2,187,71,71,"1,763"
422,Barracas Central,Argentina Primera División,2,Facundo Mater,Center Defensive Midfielder,#33,66,141,70,76,"1,790"
422,Barracas Central,Argentina Primera División,3,N. Ferreyra,Center Back,#22,76.8,198,70,70,"1,574"
422,Barracas Central,Argentina Primera División,4,Brian Blasi,Center Back,#2,61.32,165,70,70,"1,721"
422,Barracas Central,Argentina Primera División,5,Iván Tapia,Center Attacking Midfielder,#10,61.2,154,69,76,"1,848"
422,Barracas Central,Argentina Primera División,6,J. Díaz,Center Back,#14,72,168,69,74,"1,649"
422,Barracas Central,Argentina Primera División,7,B. Sepúlveda,Striker,#29,74.4,181,69,69,"1,622"
422,Barracas Central,Argentina Primera División,8,M. Gagliardo,Goalkeeper,#1,61.2,183,69,69,"1,154"
422,Barracas Central,Argentina Primera División,9,B. Salvareschi,Center Back,#16,74.4,185,68,75,"1,540"
422,Barracas Central,Argentina Primera División,10,Brian Calderara,Left Wing Back,#21,68.4,148,68,73,"1,600"
422,Barracas Central,Argentina Primera División,11,F. Valenzuela,Center Attacking Midfielder,#7,67.2,152,68,70,"1,710"
422,Barracas Central,Argentina Primera División,12,Carlos Arce,Center Defensive Midfielder,#19,68.4,159,68,68,"1,863"
422,Barracas Central,Argentina Primera División,13,Gonzalo Paz,Center Back,#3,61.32,154,68,68,"1,782"
422,Barracas Central,Argentina Primera División,14,Pablo Mouche,Right Midfielder,#17,61.2,159,68,68,"1,745"
422,Barracas Central,Argentina Primera División,15,M. Rodríguez,Right Back,#26,66,148,68,68,"1,723"
422,Barracas Central,Argentina Primera División,16,Dylan Glaby,Center Defensive Midfielder,#5,61.2,170,67,70,"1,724"
422,Barracas Central,Argentina Primera División,17,Rodrigo Saracho,Goalkeeper,#23,76.8,190,67,69,"1,073"
422,Barracas Central,Argentina Primera División,18,Neri Bandiera,Left Midfielder,#11,69.6,143,67,67,"1,702"
422,Barracas Central,Argentina Primera División,19,Valentín Viola,Striker,#20,72,168,66,66,"1,711"
422,Barracas Central,Argentina Primera División,20,S. Rincón,Striker,#12,73.2,179,65,65,"1,750"
422,Barracas Central,Argentina Primera División,21,Axel Bordón,Center Back,#24,69.6,165,64,67,"1,567"
422,Barracas Central,Argentina Primera División,22,Facundo Castro,Striker,#9,61.32,185,64,66,"1,527"
422,Barracas Central,Argentina Primera División,23,Cristian Arce,Goalkeeper,#13,61.32,187,64,65,"1,049"
422,Barracas Central,Argentina Primera División,24,J. Vázquez,Left Midfielder,#8,72,170,64,64,"1,680"
422,Barracas Central,Argentina Primera División,25,Jonatan Blanco,Center Defensive Midfielder,#18,73.2,154,63,63,"1,653"
422,Barracas Central,Argentina Primera División,26,T. Gutierrez,Center Back,#6,73.2,163,62,72,"1,485"
422,Barracas Central,Argentina Primera División,27,Alex Juárez,Center Midfielder,#36,70.8,143,60,68,"1,602"
423,SPAL,Italian Serie B,1,L. Dickmann,Right Back,#24,61.2,154,72,75,"1,820"
423,SPAL,Italian Serie B,2,Fabio Maistro,Center Attacking Midfielder,#37,61.32,154,69,73,"1,803"
423,SPAL,Italian Serie B,3,A. Murgia,Center Midfielder,#23,73.2,172,69,72,"1,770"
423,SPAL,Italian Serie B,4,G. Moncini,Striker,#9,72,165,69,70,"1,756"
423,SPAL,Italian Serie B,5,A. La Mantia,Striker,#19,75.6,179,69,69,"1,544"
423,SPAL,Italian Serie B,6,S. Esposito,Center Midfielder,#5,61.2,154,68,79,"1,811"
423,SPAL,Italian Serie B,7,Demba Thiam,Goalkeeper,#22,81.6,192,68,74,"1,065"
423,SPAL,Italian Serie B,8,Luca Valzania,Center Midfielder,#16,72,170,68,69,"1,748"
423,SPAL,Italian Serie B,9,B. Meccariello,Center Back,#6,74.4,187,68,68,"1,485"
423,SPAL,Italian Serie B,10,Nicola Rauti,Striker,#32,61.32,174,67,76,"1,566"
423,SPAL,Italian Serie B,11,Enrico Alfonso,Goalkeeper,#1,75.6,187,67,67,"1,251"
423,SPAL,Italian Serie B,12,Marco Varnier,Center Back,#13,73.2,181,66,73,"1,567"
423,SPAL,Italian Serie B,13,A. Tripaldelli,Left Back,#3,72,170,65,72,"1,556"
423,SPAL,Italian Serie B,14,Raffaele Celia,Left Back,#21,61.2,165,65,72,"1,617"
423,SPAL,Italian Serie B,15,Alberto Almici,Right Back,#29,61.2,165,65,65,"1,742"
423,SPAL,Italian Serie B,16,Mattia Finotto,Striker,#11,72,159,65,65,"1,697"
423,SPAL,Italian Serie B,17,N. Zanellato,Center Attacking Midfielder,#10,74.4,176,64,71,"1,749"
423,SPAL,Italian Serie B,18,Federico Proia,Right Midfielder,#8,73.2,176,64,65,"1,815"
423,SPAL,Italian Serie B,19,Alberto Pomini,Goalkeeper,#17,73.2,176,64,64,"1,084"
423,SPAL,Italian Serie B,20,C. Dalle Mura,Center Back,#4,73.2,157,63,78,"1,424"
423,SPAL,Italian Serie B,21,Patryk Peda,Center Back,#27,75.6,183,62,72,"1,404"
423,SPAL,Italian Serie B,22,Franco Zuculini,Center Defensive Midfielder,#14,70.8,150,62,62,"1,756"
423,SPAL,Italian Serie B,23,A. Fiordaliso,Right Back,#2,72,161,61,67,"1,464"
423,SPAL,Italian Serie B,24,Simone Rabbi,Striker,#99,61.32,161,60,73,"1,539"
423,SPAL,Italian Serie B,25,Georgi Tunjov,Center Attacking Midfielder,#40,73.2,165,58,68,"1,567"
423,SPAL,Italian Serie B,26,Matteo Arena,Center Back,#18,72,181,57,65,"1,330"
423,SPAL,Italian Serie B,27,Ayoub Abou,Center Attacking Midfielder,#98,70.8,143,56,63,"1,470"
424,Beijing Guoan FC,Chinese Super League,1,S. Adegbenro,Striker,#11,61.2,165,72,72,"1,908"
424,Beijing Guoan FC,Chinese Super League,2,Sang Woo Kang,Left Back,#17,70.8,137,71,71,"1,921"
424,Beijing Guoan FC,Chinese Super League,3,S. Memišević,Center Back,#5,73.2,168,71,71,"1,776"
424,Beijing Guoan FC,Chinese Super League,4,Marko Dabro,Striker,#30,61.2,154,69,71,"1,672"
424,Beijing Guoan FC,Chinese Super League,5,Yuning Zhang,Striker,#9,73.2,176,68,71,"1,747"
424,Beijing Guoan FC,Chinese Super League,6,Xizhe Zhang,Center Attacking Midfielder,#10,61.32,152,68,68,"1,865"
424,Beijing Guoan FC,Chinese Super League,7,Chengdong Zhang,Striker,#28,73.2,168,66,66,"1,905"
424,Beijing Guoan FC,Chinese Super League,8,Gang Wang,Right Back,#27,74.4,179,65,65,"1,797"
424,Beijing Guoan FC,Chinese Super League,9,Yang Yu,Center Back,#3,73.2,176,65,65,"1,475"
424,Beijing Guoan FC,Chinese Super League,10,Cheng Piao,Center Midfielder,#8,70.8,154,65,65,"1,829"
424,Beijing Guoan FC,Chinese Super League,11,Zhongguo Chi,Center Midfielder,#6,70.8,143,65,65,"1,857"
424,Beijing Guoan FC,Chinese Super League,12,Dabao Yu,Center Back,#22,73.2,174,64,64,"1,780"
424,Beijing Guoan FC,Chinese Super League,13,Taiyan Jin,Left Back,#18,69.6,137,64,64,"1,622"
424,Beijing Guoan FC,Chinese Super League,14,Yongyong Hou,Right Midfielder,#7,72,163,63,66,"1,663"
424,Beijing Guoan FC,Chinese Super League,15,Quanbo Guo,Goalkeeper,#25,72,176,62,66,"1,334"
424,Beijing Guoan FC,Chinese Super League,16,Sen Hou,Goalkeeper,#1,74.4,179,62,62,"1,192"
424,Beijing Guoan FC,Chinese Super League,17,Dehai Zou,Goalkeeper,#14,74.4,161,62,62,"1,092"
424,Beijing Guoan FC,Chinese Super League,18,Ziming Wang,Striker,#20,74.4,168,61,64,"1,604"
424,Beijing Guoan FC,Chinese Super League,19,Yongjing Cao,Right Midfielder,#37,61.32,161,61,61,"1,750"
424,Beijing Guoan FC,Chinese Super League,20,Pengxiang Jin,Center Back,#16,74.4,170,61,61,"1,575"
424,Beijing Guoan FC,Chinese Super League,21,Tianyi Gao,Center Defensive Midfielder,#15,73.2,179,58,62,"1,660"
424,Beijing Guoan FC,Chinese Super League,22,Huan Liu,Left Back,#19,72,159,58,58,"1,474"
424,Beijing Guoan FC,Chinese Super League,23,Yang Bai,Center Back,#26,76.8,165,54,57,"1,217"
424,Beijing Guoan FC,Chinese Super League,24,Shaowen Liang,Center Back,#36,74.4,172,53,66,"1,478"
424,Beijing Guoan FC,Chinese Super League,25,Guobo Liu,Striker,#32,74.4,146,53,62,"1,464"
424,Beijing Guoan FC,Chinese Super League,26,Qilong Ruan,Center Back,#38,72,159,51,61,"1,221"
424,Beijing Guoan FC,Chinese Super League,27,Kunyue Ma,Goalkeeper,#33,75.6,179,49,63,802
424,Beijing Guoan FC,Chinese Super League,28,Yanpu Chen,Right Midfielder,#35,67.2,139,49,58,"1,247"
425,Benevento,Italian Serie B,1,Maxime Leverbe,Center Back,#33,74.4,170,71,74,"1,707"
425,Benevento,Italian Serie B,2,Gaetano Letizia,Right Back,#3,69.6,139,71,71,"1,887"
425,Benevento,Italian Serie B,3,Francesco Forte,Striker,#88,74.4,165,70,70,"1,721"
425,Benevento,Italian Serie B,4,Alberto Paleari,Goalkeeper,#21,76.8,194,70,70,"1,030"
425,Benevento,Italian Serie B,5,Diego Farias,Left Wing,#10,69.6,146,69,69,"1,762"
425,Benevento,Italian Serie B,6,G. Acampora,Center Midfielder,#4,70.8,163,69,69,"1,908"
425,Benevento,Italian Serie B,7,Camillo Ciano,Left Wing,#28,70.8,161,69,69,"1,831"
425,Benevento,Italian Serie B,8,Andrés Tello,Right Midfielder,#8,61.32,176,68,71,"1,959"
425,Benevento,Italian Serie B,9,Kamil Glik,Center Back,#15,75.6,176,68,68,"1,409"
425,Benevento,Italian Serie B,10,Daam Foulon,Left Back,#18,61.32,172,67,74,"1,741"
425,Benevento,Italian Serie B,11,Nermin Karić,Center Midfielder,#7,72,170,67,74,"1,732"
425,Benevento,Italian Serie B,12,A. La Gumina,Striker,#20,72,159,67,68,"1,766"
425,Benevento,Italian Serie B,13,R. Improta,Left Wing,#16,61.2,161,67,67,"1,785"
425,Benevento,Italian Serie B,14,R. Capellini,Center Back,#96,73.2,163,66,74,"1,535"
425,Benevento,Italian Serie B,15,Mattia Viviani,Center Midfielder,#24,72,163,66,73,"1,836"
425,Benevento,Italian Serie B,16,P. Schiattarella,Center Attacking Midfielder,#27,61.2,161,66,66,"1,874"
425,Benevento,Italian Serie B,17,Simy,Striker,#25,79.2,185,66,66,"1,550"
425,Benevento,Italian Serie B,18,F. Veseli,Center Back,#55,72,176,66,66,"1,682"
425,Benevento,Italian Serie B,19,C. Pastina,Center Back,#58,73.2,176,65,75,"1,533"
425,Benevento,Italian Serie B,20,K. Kubica,Center Back,#6,76.8,194,65,74,"1,721"
425,Benevento,Italian Serie B,21,N. Manfredini,Goalkeeper,#12,75.6,176,65,65,"1,067"
425,Benevento,Italian Serie B,22,E. Masciangelo,Left Back,#5,61.2,152,64,66,"1,713"
425,Benevento,Italian Serie B,23,H. El Kaouakibi,Center Back,#2,73.2,176,63,67,"1,517"
425,Benevento,Italian Serie B,24,I. Koutsoupias,Center Midfielder,#80,72,172,61,70,"1,641"
425,Benevento,Italian Serie B,25,Dejan Vokić,Center Midfielder,#72,75.6,176,59,62,"1,589"
425,Benevento,Italian Serie B,26,P. Thiam,Striker,#14,74.4,176,57,67,"1,317"
425,Benevento,Italian Serie B,27,Abdallah Basit,Center Midfielder,#30,61.32,172,52,62,"1,442"
425,Benevento,Italian Serie B,28,Igor Lucatelli,Goalkeeper,#22,79.2,209,51,62,817
426,Eintracht Braunschweig,German 2. Bundesliga,1,Immanuel Pherai,Center Attacking Midfielder,#10,70.8,163,71,80,"1,739"
426,Eintracht Braunschweig,German 2. Bundesliga,2,Filip Benković,Center Back,#18,76.8,201,71,75,"1,627"
426,Eintracht Braunschweig,German 2. Bundesliga,3,Anthony Ujah,Striker,#14,61.32,179,69,69,"1,687"
426,Eintracht Braunschweig,German 2. Bundesliga,4,Jannis Nikolaou,Center Defensive Midfielder,#4,74.4,185,69,69,"1,732"
426,Eintracht Braunschweig,German 2. Bundesliga,5,Robin Krauße,Center Back,#39,61.2,163,69,69,"1,811"
426,Eintracht Braunschweig,German 2. Bundesliga,6,Anton Donkor,Left Back,#19,73.2,179,68,73,"1,852"
426,Eintracht Braunschweig,German 2. Bundesliga,7,Brian Behrendt,Center Back,#30,74.4,170,68,68,"1,715"
426,Eintracht Braunschweig,German 2. Bundesliga,8,Lion Lauberbach,Striker,#20,76.8,194,67,72,"1,698"
426,Eintracht Braunschweig,German 2. Bundesliga,9,N. De Medina,Center Back,#15,72,181,67,70,"1,647"
426,Eintracht Braunschweig,German 2. Bundesliga,10,J. Marx,Right Back,#26,68.4,150,67,67,"1,662"
